step,time_hours,predicted_class,confidence,alternatives,true_class,correct
828,39.80000000000003,8,0.6426502466201782,"[(8, 0.6426502466201782), (0, 0.23254556953907013), (18, 0.030346672981977463)]",0,False
829,39.85000000000004,8,0.8952544927597046,"[(8, 0.8952544927597046), (0, 0.04627268761396408), (17, 0.012703240849077702)]",0,False
830,39.90000000000005,8,0.5861530303955078,"[(8, 0.5861530303955078), (20, 0.1426345407962799), (0, 0.13737726211547852)]",0,False
831,39.95000000000005,19,0.6038658022880554,"[(19, 0.6038658022880554), (8, 0.29291242361068726), (0, 0.07438503950834274)]",0,False
832,40.000000000000064,8,0.624824047088623,"[(8, 0.624824047088623), (0, 0.23022204637527466), (19, 0.0415303036570549)]",0,False
833,40.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",20,False
834,40.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",20,False
835,40.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",20,False
836,40.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",20,False
837,40.2,8,0.5777822136878967,"[(8, 0.5777822136878967), (0, 0.3670867085456848), (20, 0.030927088111639023)]",20,False
838,40.24999999999999,0,0.653079628944397,"[(0, 0.653079628944397), (8, 0.2649364471435547), (20, 0.04761083051562309)]",20,False
839,40.29999999999999,8,0.4388272166252136,"[(8, 0.4388272166252136), (0, 0.2383141964673996), (20, 0.1270466148853302)]",20,False
840,40.34999999999999,8,0.6093430519104004,"[(8, 0.6093430519104004), (0, 0.23181262612342834), (19, 0.04682697355747223)]",20,False
841,40.39999999999999,5,0.9076938629150391,"[(5, 0.9076938629150391), (8, 0.06208253651857376), (0, 0.017048539593815804)]",20,False
842,40.44999999999999,5,0.9127084016799927,"[(5, 0.9127084016799927), (8, 0.030267899855971336), (0, 0.01897355727851391)]",20,False
843,40.49999999999999,8,0.3805394172668457,"[(8, 0.3805394172668457), (0, 0.2123529464006424), (11, 0.16723854839801788)]",20,False
844,40.54999999999999,8,0.9014312028884888,"[(8, 0.9014312028884888), (0, 0.06756215542554855), (13, 0.006803541444242001)]",20,False
845,40.6,8,0.9064059853553772,"[(8, 0.9064059853553772), (20, 0.04470355808734894), (0, 0.032565888017416)]",20,False
846,40.650000000000006,8,0.7057644128799438,"[(8, 0.7057644128799438), (0, 0.18835602700710297), (12, 0.020351029932498932)]",20,False
847,40.70000000000002,8,0.814473569393158,"[(8, 0.814473569393158), (0, 0.1126336008310318), (18, 0.01810930110514164)]",20,False
848,40.75000000000002,20,0.3498954772949219,"[(20, 0.3498954772949219), (0, 0.27377113699913025), (8, 0.14859341084957123)]",20,True
849,40.80000000000003,8,0.5838349461555481,"[(8, 0.5838349461555481), (0, 0.2599290907382965), (18, 0.0320347435772419)]",20,False
850,40.85000000000004,8,0.8012896776199341,"[(8, 0.8012896776199341), (0, 0.0919339582324028), (13, 0.02561522088944912)]",20,False
851,40.90000000000005,20,0.7639185786247253,"[(20, 0.7639185786247253), (8, 0.12048254907131195), (0, 0.06579803675413132)]",20,True
852,40.95000000000005,19,0.6665447354316711,"[(19, 0.6665447354316711), (8, 0.23119334876537323), (0, 0.05523147061467171)]",20,False
853,41.000000000000064,8,0.465497225522995,"[(8, 0.465497225522995), (0, 0.28015491366386414), (19, 0.08317554742097855)]",20,False
854,41.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",0,True
855,41.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",0,True
856,41.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",0,True
857,41.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",0,False
858,41.2,8,0.578118622303009,"[(8, 0.578118622303009), (0, 0.36730045080184937), (20, 0.030365271493792534)]",0,False
859,41.24999999999999,0,0.6646637320518494,"[(0, 0.6646637320518494), (8, 0.2696358263492584), (20, 0.030735861510038376)]",0,True
860,41.29999999999999,8,0.4415205419063568,"[(8, 0.4415205419063568), (0, 0.2397768646478653), (20, 0.13130679726600647)]",0,False
861,41.34999999999999,8,0.6143129467964172,"[(8, 0.6143129467964172), (0, 0.2338041514158249), (19, 0.044482216238975525)]",0,False
862,41.39999999999999,5,0.9016605615615845,"[(5, 0.9016605615615845), (8, 0.0664137676358223), (0, 0.018555304035544395)]",0,False
863,41.44999999999999,5,0.9187378883361816,"[(5, 0.9187378883361816), (8, 0.027952004224061966), (0, 0.019270027056336403)]",0,False
864,41.49999999999999,8,0.4036967158317566,"[(8, 0.4036967158317566), (0, 0.20586001873016357), (11, 0.15996085107326508)]",0,False
865,41.54999999999999,8,0.9311626553535461,"[(8, 0.9311626553535461), (0, 0.04802170768380165), (13, 0.006141375750303268)]",0,False
866,41.6,8,0.9319489002227783,"[(8, 0.9319489002227783), (20, 0.027015766128897667), (0, 0.026035115122795105)]",0,False
867,41.650000000000006,8,0.7347608804702759,"[(8, 0.7347608804702759), (0, 0.16665098071098328), (12, 0.018222397193312645)]",0,False
868,41.70000000000002,8,0.8373460173606873,"[(8, 0.8373460173606873), (0, 0.09049104154109955), (18, 0.023187758401036263)]",0,False
869,41.75000000000002,0,0.3279397487640381,"[(0, 0.3279397487640381), (20, 0.23363225162029266), (8, 0.22090493142604828)]",0,True
870,41.80000000000003,8,0.6426502466201782,"[(8, 0.6426502466201782), (0, 0.23254556953907013), (18, 0.030346672981977463)]",0,False
871,41.85000000000004,8,0.8952544927597046,"[(8, 0.8952544927597046), (0, 0.04627268761396408), (17, 0.012703240849077702)]",0,False
872,41.90000000000005,8,0.5861530303955078,"[(8, 0.5861530303955078), (20, 0.1426345407962799), (0, 0.13737726211547852)]",0,False
873,41.95000000000005,19,0.6038658022880554,"[(19, 0.6038658022880554), (8, 0.29291242361068726), (0, 0.07438503950834274)]",0,False
874,42.000000000000064,8,0.624824047088623,"[(8, 0.624824047088623), (0, 0.23022204637527466), (19, 0.0415303036570549)]",0,False
